image_id,label,variety,age,label_enc,kfold
107670.jpg,dead_heart,ADT45,70,5,4
100516.jpg,bacterial_leaf_blight,IR20,50,0,4
106335.jpg,normal,ADT45,60,8,4
103774.jpg,normal,ADT45,70,8,4
109659.jpg,normal,ADT45,77,8,4
106690.jpg,normal,ADT45,60,8,4
106873.jpg,dead_heart,ADT45,70,5,4
109885.jpg,dead_heart,Onthanel,70,5,4
106539.jpg,bacterial_leaf_blight,ADT45,45,0,4
106553.jpg,dead_heart,ADT45,75,5,4
107010.jpg,bacterial_panicle_blight,Ponni,80,2,4
100680.jpg,blast,Zonal,70,3,4
103352.jpg,hispa,ADT45,68,7,4
110378.jpg,hispa,ADT45,50,7,4
101436.jpg,brown_spot,ADT45,50,4,4
102373.jpg,hispa,AtchayaPonni,65,7,4
103650.jpg,hispa,AtchayaPonni,57,7,4
109383.jpg,normal,ADT45,70,8,4
102880.jpg,blast,ADT45,60,3,4
109385.jpg,tungro,ADT45,70,9,4
101993.jpg,blast,Zonal,70,3,4
101349.jpg,tungro,ADT45,60,9,4
104151.jpg,normal,Ponni,60,8,4
107368.jpg,hispa,AtchayaPonni,65,7,4
107457.jpg,brown_spot,ADT45,72,4,4
107766.jpg,blast,Ponni,47,3,4
109121.jpg,bacterial_leaf_blight,Ponni,47,0,4
106025.jpg,normal,ADT45,60,8,4
110334.jpg,blast,ADT45,50,3,4
106362.jpg,brown_spot,ADT45,72,4,4
106199.jpg,tungro,ADT45,72,9,4
105280.jpg,blast,ADT45,55,3,4
105083.jpg,bacterial_panicle_blight,ADT45,70,2,4
104758.jpg,normal,ADT45,57,8,4
108780.jpg,brown_spot,ADT45,70,4,4
100407.jpg,dead_heart,ADT45,70,5,4
102703.jpg,blast,ADT45,70,3,4
110128.jpg,brown_spot,ADT45,55,4,4
107754.jpg,tungro,ADT45,65,9,4
105580.jpg,bacterial_leaf_streak,ADT45,55,1,4
106021.jpg,brown_spot,ADT45,65,4,4
103714.jpg,brown_spot,KarnatakaPonni,75,4,4
109094.jpg,normal,ADT45,80,8,4
108126.jpg,dead_heart,Onthanel,50,5,4
100985.jpg,normal,ADT45,60,8,4
105586.jpg,downy_mildew,AtchayaPonni,45,6,4
105818.jpg,tungro,ADT45,70,9,4
105299.jpg,normal,ADT45,60,8,4
100749.jpg,bacterial_leaf_streak,Zonal,70,1,4
107180.jpg,dead_heart,KarnatakaPonni,75,5,4
108629.jpg,normal,Ponni,60,8,4
102812.jpg,brown_spot,ADT45,68,4,4
105143.jpg,normal,ADT45,60,8,4
105471.jpg,tungro,ADT45,70,9,4
109110.jpg,tungro,ADT45,45,9,4
104445.jpg,dead_heart,AndraPonni,65,5,4
107879.jpg,dead_heart,ADT45,70,5,4
103921.jpg,bacterial_panicle_blight,ADT45,70,2,4
105910.jpg,tungro,ADT45,60,9,4
104521.jpg,tungro,ADT45,57,9,4
108528.jpg,normal,ADT45,50,8,4
100437.jpg,hispa,ADT45,57,7,4
102764.jpg,hispa,ADT45,50,7,4
103398.jpg,dead_heart,Onthanel,70,5,4
100738.jpg,blast,ADT45,45,3,4
107962.jpg,tungro,ADT45,57,9,4
104681.jpg,hispa,Zonal,70,7,4
101541.jpg,hispa,AndraPonni,65,7,4
108218.jpg,normal,ADT45,60,8,4
104976.jpg,hispa,AtchayaPonni,65,7,4
108327.jpg,dead_heart,ADT45,70,5,4
106302.jpg,bacterial_panicle_blight,ADT45,67,2,4
110170.jpg,blast,ADT45,70,3,4
103481.jpg,downy_mildew,KarnatakaPonni,50,6,4
110191.jpg,hispa,ADT45,68,7,4
100103.jpg,hispa,ADT45,60,7,4
102564.jpg,normal,ADT45,50,8,4
109750.jpg,brown_spot,ADT45,65,4,4
101943.jpg,hispa,ADT45,70,7,4
104591.jpg,hispa,ADT45,70,7,4
110377.jpg,hispa,KarnatakaPonni,50,7,4
103538.jpg,tungro,ADT45,60,9,4
101921.jpg,hispa,Ponni,60,7,4
104711.jpg,tungro,ADT45,60,9,4
102359.jpg,normal,Ponni,55,8,4
107996.jpg,blast,ADT45,45,3,4
102124.jpg,blast,KarnatakaPonni,75,3,4
103611.jpg,blast,Ponni,47,3,4
100415.jpg,normal,ADT45,65,8,4
101618.jpg,dead_heart,ADT45,72,5,4
106050.jpg,blast,ADT45,45,3,4
103648.jpg,hispa,AtchayaPonni,50,7,4
103546.jpg,dead_heart,Onthanel,50,5,4
104649.jpg,dead_heart,ADT45,70,5,4
109162.jpg,bacterial_panicle_blight,ADT45,70,2,4
101062.jpg,hispa,ADT45,57,7,4
101809.jpg,bacterial_leaf_blight,ADT45,72,0,4
102197.jpg,bacterial_panicle_blight,ADT45,70,2,4
110127.jpg,dead_heart,ADT45,65,5,4
109564.jpg,blast,ADT45,70,3,4
106474.jpg,normal,ADT45,70,8,4
101220.jpg,blast,ADT45,50,3,4
107570.jpg,bacterial_leaf_streak,KarnatakaPonni,70,1,4
107878.jpg,normal,ADT45,70,8,4
104617.jpg,blast,ADT45,70,3,4
105809.jpg,blast,ADT45,55,3,4
100230.jpg,blast,KarnatakaPonni,75,3,4
109247.jpg,brown_spot,ADT45,70,4,4
104421.jpg,hispa,ADT45,50,7,4
106461.jpg,tungro,Ponni,45,9,4
100537.jpg,hispa,ADT45,50,7,4
102296.jpg,brown_spot,ADT45,60,4,4
100086.jpg,brown_spot,ADT45,65,4,4
103242.jpg,hispa,ADT45,50,7,4
106270.jpg,hispa,AtchayaPonni,57,7,4
109678.jpg,bacterial_leaf_streak,ADT45,68,1,4
105146.jpg,hispa,ADT45,70,7,4
102355.jpg,hispa,AtchayaPonni,65,7,4
106116.jpg,tungro,ADT45,70,9,4
105546.jpg,hispa,ADT45,57,7,4
103777.jpg,tungro,ADT45,60,9,4
102762.jpg,downy_mildew,Surya,45,6,4
109251.jpg,downy_mildew,AtchayaPonni,45,6,4
100982.jpg,bacterial_leaf_blight,ADT45,72,0,4
101122.jpg,bacterial_leaf_streak,Onthanel,50,1,4
103750.jpg,brown_spot,ADT45,55,4,4
105023.jpg,brown_spot,ADT45,70,4,4
106992.jpg,hispa,ADT45,65,7,4
108197.jpg,tungro,ADT45,60,9,4
100340.jpg,hispa,AtchayaPonni,65,7,4
108755.jpg,tungro,ADT45,70,9,4
101034.jpg,downy_mildew,ADT45,70,6,4
105956.jpg,dead_heart,ADT45,70,5,4
103603.jpg,blast,AtchayaPonni,50,3,4
106463.jpg,normal,ADT45,60,8,4
103592.jpg,brown_spot,ADT45,65,4,4
102284.jpg,brown_spot,KarnatakaPonni,75,4,4
108223.jpg,normal,ADT45,60,8,4
104286.jpg,normal,ADT45,72,8,4
101751.jpg,blast,KarnatakaPonni,75,3,4
103581.jpg,dead_heart,ADT45,72,5,4
108541.jpg,bacterial_leaf_blight,ADT45,45,0,4
105740.jpg,tungro,ADT45,60,9,4
107585.jpg,blast,ADT45,67,3,4
103554.jpg,blast,KarnatakaPonni,75,3,4
109574.jpg,dead_heart,ADT45,72,5,4
108056.jpg,bacterial_leaf_blight,ADT45,72,0,4
108337.jpg,normal,ADT45,70,8,4
103939.jpg,hispa,ADT45,68,7,4
103874.jpg,bacterial_leaf_streak,ADT45,60,1,4
105689.jpg,hispa,AndraPonni,65,7,4
109810.jpg,brown_spot,ADT45,70,4,4
101695.jpg,normal,ADT45,60,8,4
106197.jpg,brown_spot,ADT45,45,4,4
104872.jpg,bacterial_leaf_streak,ADT45,60,1,4
106549.jpg,brown_spot,ADT45,72,4,4
104660.jpg,dead_heart,ADT45,75,5,4
106249.jpg,blast,ADT45,55,3,4
107118.jpg,downy_mildew,ADT45,70,6,4
101723.jpg,hispa,ADT45,70,7,4
102339.jpg,dead_heart,ADT45,75,5,4
103756.jpg,blast,ADT45,70,3,4
109581.jpg,tungro,ADT45,70,9,4
101210.jpg,bacterial_panicle_blight,ADT45,70,2,4
106118.jpg,hispa,ADT45,70,7,4
104771.jpg,brown_spot,ADT45,70,4,4
110165.jpg,normal,ADT45,67,8,4
107530.jpg,blast,AndraPonni,45,3,4
109279.jpg,tungro,ADT45,70,9,4
108415.jpg,bacterial_leaf_blight,ADT45,55,0,4
103064.jpg,hispa,AtchayaPonni,57,7,4
106811.jpg,bacterial_leaf_blight,ADT45,72,0,4
101945.jpg,hispa,ADT45,50,7,4
102358.jpg,hispa,ADT45,55,7,4
109083.jpg,blast,Zonal,70,3,4
107966.jpg,normal,ADT45,65,8,4
108644.jpg,dead_heart,ADT45,72,5,4
105772.jpg,bacterial_leaf_streak,Onthanel,50,1,4
100077.jpg,hispa,AtchayaPonni,65,7,4
103495.jpg,brown_spot,ADT45,72,4,4
102826.jpg,normal,ADT45,60,8,4
103380.jpg,bacterial_leaf_blight,ADT45,72,0,4
108608.jpg,dead_heart,ADT45,75,5,4
103379.jpg,blast,KarnatakaPonni,75,3,4
109446.jpg,blast,ADT45,70,3,4
108922.jpg,tungro,ADT45,60,9,4
104033.jpg,brown_spot,ADT45,70,4,4
101407.jpg,brown_spot,ADT45,72,4,4
100852.jpg,blast,ADT45,50,3,4
100080.jpg,blast,ADT45,70,3,4
105156.jpg,hispa,AtchayaPonni,65,7,4
100205.jpg,dead_heart,ADT45,70,5,4
101234.jpg,normal,ADT45,60,8,4
103698.jpg,dead_heart,AndraPonni,65,5,4
109770.jpg,hispa,AtchayaPonni,65,7,4
102087.jpg,bacterial_leaf_streak,ADT45,60,1,4
106538.jpg,bacterial_panicle_blight,ADT45,67,2,4
100112.jpg,normal,ADT45,70,8,4
101425.jpg,bacterial_leaf_blight,ADT45,50,0,4
107165.jpg,bacterial_panicle_blight,ADT45,67,2,4
101638.jpg,bacterial_leaf_blight,ADT45,65,0,4
109785.jpg,bacterial_leaf_blight,Ponni,47,0,4
105024.jpg,blast,KarnatakaPonni,75,3,4
110013.jpg,normal,ADT45,60,8,4
102646.jpg,brown_spot,ADT45,70,4,4
102001.jpg,dead_heart,ADT45,65,5,4
101284.jpg,downy_mildew,ADT45,60,6,4
109814.jpg,bacterial_leaf_streak,ADT45,60,1,4
108277.jpg,brown_spot,ADT45,55,4,4
107164.jpg,hispa,AndraPonni,65,7,4
106023.jpg,blast,AndraPonni,45,3,4
109354.jpg,blast,ADT45,70,3,4
102325.jpg,bacterial_leaf_streak,Onthanel,50,1,4
102310.jpg,hispa,ADT45,50,7,4
108949.jpg,normal,ADT45,65,8,4
106918.jpg,tungro,ADT45,60,9,4
106970.jpg,tungro,ADT45,70,9,4
100492.jpg,normal,ADT45,70,8,4
104438.jpg,bacterial_leaf_blight,ADT45,55,0,4
100895.jpg,brown_spot,ADT45,55,4,4
103662.jpg,blast,ADT45,70,3,4
102544.jpg,bacterial_leaf_blight,ADT45,55,0,4
104099.jpg,hispa,AtchayaPonni,57,7,4
110144.jpg,brown_spot,ADT45,55,4,4
101964.jpg,bacterial_panicle_blight,ADT45,68,2,4
100691.jpg,normal,ADT45,60,8,4
108539.jpg,hispa,ADT45,70,7,4
109664.jpg,blast,ADT45,70,3,4
106370.jpg,hispa,ADT45,60,7,4
100365.jpg,bacterial_leaf_blight,ADT45,45,0,4
103433.jpg,normal,ADT45,60,8,4
100291.jpg,hispa,ADT45,50,7,4
101323.jpg,blast,Ponni,47,3,4
105834.jpg,normal,ADT45,70,8,4
103645.jpg,tungro,ADT45,72,9,4
106671.jpg,brown_spot,ADT45,55,4,4
100270.jpg,tungro,ADT45,70,9,4
109734.jpg,brown_spot,ADT45,72,4,4
102841.jpg,bacterial_leaf_blight,ADT45,65,0,4
105340.jpg,bacterial_leaf_streak,Zonal,70,1,4
106071.jpg,brown_spot,ADT45,70,4,4
105192.jpg,normal,Ponni,60,8,4
105078.jpg,blast,AndraPonni,45,3,4
105000.jpg,downy_mildew,ADT45,60,6,4
106329.jpg,hispa,ADT45,50,7,4
108714.jpg,normal,ADT45,60,8,4
100109.jpg,normal,Ponni,60,8,4
110386.jpg,normal,ADT45,60,8,4
101881.jpg,dead_heart,ADT45,70,5,4
108154.jpg,brown_spot,KarnatakaPonni,50,4,4
108503.jpg,normal,ADT45,67,8,4
106123.jpg,bacterial_leaf_streak,ADT45,77,1,4
102449.jpg,tungro,AtchayaPonni,50,9,4
109587.jpg,tungro,Surya,45,9,4
104842.jpg,bacterial_leaf_blight,ADT45,55,0,4
104826.jpg,hispa,ADT45,70,7,4
108928.jpg,tungro,ADT45,50,9,4
104895.jpg,tungro,Onthanel,70,9,4
100468.jpg,tungro,ADT45,45,9,4
103763.jpg,normal,ADT45,70,8,4
105204.jpg,blast,ADT45,70,3,4
108143.jpg,blast,ADT45,70,3,4
104984.jpg,brown_spot,ADT45,65,4,4
104232.jpg,bacterial_leaf_streak,ADT45,60,1,4
109821.jpg,normal,ADT45,50,8,4
102942.jpg,brown_spot,ADT45,45,4,4
108446.jpg,dead_heart,ADT45,70,5,4
109164.jpg,downy_mildew,ADT45,70,6,4
108872.jpg,normal,ADT45,70,8,4
100938.jpg,hispa,ADT45,50,7,4
101392.jpg,bacterial_panicle_blight,ADT45,70,2,4
104304.jpg,hispa,ADT45,60,7,4
100916.jpg,brown_spot,ADT45,72,4,4
108543.jpg,bacterial_panicle_blight,ADT45,70,2,4
105770.jpg,normal,ADT45,70,8,4
103757.jpg,normal,ADT45,70,8,4
102173.jpg,brown_spot,ADT45,70,4,4
104093.jpg,brown_spot,ADT45,72,4,4
106084.jpg,downy_mildew,KarnatakaPonni,50,6,4
100389.jpg,tungro,ADT45,57,9,4
102061.jpg,hispa,ADT45,70,7,4
103737.jpg,dead_heart,Onthanel,50,5,4
101172.jpg,blast,ADT45,70,3,4
100062.jpg,brown_spot,ADT45,72,4,4
109653.jpg,tungro,ADT45,70,9,4
104446.jpg,hispa,ADT45,70,7,4
108547.jpg,tungro,Zonal,55,9,4
106096.jpg,bacterial_leaf_streak,Zonal,70,1,4
102077.jpg,brown_spot,ADT45,55,4,4
100948.jpg,blast,ADT45,77,3,4
110147.jpg,brown_spot,ADT45,70,4,4
107854.jpg,bacterial_panicle_blight,ADT45,68,2,4
105923.jpg,hispa,Onthanel,70,7,4
106680.jpg,downy_mildew,ADT45,70,6,4
103144.jpg,blast,ADT45,70,3,4
102121.jpg,dead_heart,ADT45,70,5,4
100211.jpg,hispa,ADT45,68,7,4
100474.jpg,dead_heart,ADT45,70,5,4
103992.jpg,bacterial_panicle_blight,ADT45,70,2,4
104577.jpg,blast,Zonal,70,3,4
104796.jpg,brown_spot,KarnatakaPonni,50,4,4
109506.jpg,downy_mildew,ADT45,70,6,4
104580.jpg,brown_spot,ADT45,55,4,4
109036.jpg,brown_spot,ADT45,55,4,4
106443.jpg,blast,ADT45,70,3,4
105179.jpg,tungro,ADT45,70,9,4
106988.jpg,bacterial_panicle_blight,ADT45,75,2,4
100219.jpg,blast,Surya,45,3,4
100820.jpg,brown_spot,ADT45,70,4,4
105443.jpg,bacterial_leaf_blight,ADT45,50,0,4
100563.jpg,hispa,ADT45,70,7,4
109629.jpg,tungro,ADT45,60,9,4
103616.jpg,normal,ADT45,70,8,4
101232.jpg,brown_spot,ADT45,70,4,4
100381.jpg,normal,ADT45,60,8,4
106479.jpg,normal,ADT45,60,8,4
105748.jpg,tungro,ADT45,60,9,4
104968.jpg,blast,KarnatakaPonni,75,3,4
101547.jpg,dead_heart,KarnatakaPonni,75,5,4
109340.jpg,downy_mildew,ADT45,50,6,4
109140.jpg,normal,ADT45,73,8,4
107629.jpg,dead_heart,ADT45,77,5,4
101529.jpg,normal,ADT45,65,8,4
109887.jpg,bacterial_leaf_streak,Onthanel,50,1,4
109517.jpg,dead_heart,ADT45,75,5,4
107421.jpg,hispa,Onthanel,70,7,4
103332.jpg,blast,KarnatakaPonni,75,3,4
104925.jpg,hispa,ADT45,60,7,4
110355.jpg,dead_heart,ADT45,70,5,4
106366.jpg,normal,ADT45,60,8,4
105054.jpg,blast,Ponni,47,3,4
104178.jpg,normal,ADT45,60,8,4
107649.jpg,bacterial_panicle_blight,ADT45,70,2,4
108712.jpg,hispa,Ponni,60,7,4
100770.jpg,blast,ADT45,50,3,4
106818.jpg,tungro,ADT45,60,9,4
100237.jpg,hispa,AtchayaPonni,65,7,4
101718.jpg,bacterial_leaf_blight,ADT45,72,0,4
105041.jpg,dead_heart,KarnatakaPonni,75,5,4
103862.jpg,blast,KarnatakaPonni,75,3,4
107982.jpg,bacterial_leaf_streak,ADT45,68,1,4
102611.jpg,blast,ADT45,60,3,4
105034.jpg,downy_mildew,ADT45,55,6,4
107091.jpg,downy_mildew,ADT45,60,6,4
105725.jpg,bacterial_panicle_blight,ADT45,70,2,4
109783.jpg,dead_heart,ADT45,70,5,4
105185.jpg,normal,Ponni,60,8,4
106769.jpg,blast,AndraPonni,45,3,4
100915.jpg,bacterial_panicle_blight,Ponni,80,2,4
108021.jpg,downy_mildew,ADT45,50,6,4
102516.jpg,bacterial_leaf_blight,ADT45,72,0,4
105700.jpg,normal,ADT45,70,8,4
104356.jpg,blast,KarnatakaPonni,75,3,4
103266.jpg,dead_heart,ADT45,67,5,4
108235.jpg,brown_spot,ADT45,72,4,4
105599.jpg,tungro,ADT45,60,9,4
101016.jpg,blast,Ponni,47,3,4
104922.jpg,tungro,ADT45,67,9,4
100444.jpg,dead_heart,Onthanel,50,5,4
103020.jpg,blast,Ponni,55,3,4
100299.jpg,bacterial_leaf_streak,ADT45,68,1,4
110048.jpg,normal,Ponni,60,8,4
109274.jpg,dead_heart,ADT45,75,5,4
105889.jpg,blast,KarnatakaPonni,75,3,4
107923.jpg,brown_spot,ADT45,72,4,4
104425.jpg,dead_heart,ADT45,70,5,4
108964.jpg,blast,KarnatakaPonni,75,3,4
107474.jpg,bacterial_leaf_blight,ADT45,72,0,4
107429.jpg,hispa,AndraPonni,65,7,4
103586.jpg,blast,ADT45,70,3,4
104338.jpg,blast,IR20,50,3,4
108116.jpg,brown_spot,ADT45,65,4,4
103893.jpg,blast,KarnatakaPonni,75,3,4
110356.jpg,hispa,AtchayaPonni,65,7,4
105010.jpg,dead_heart,ADT45,70,5,4
105175.jpg,blast,ADT45,50,3,4
106642.jpg,dead_heart,ADT45,65,5,4
107922.jpg,hispa,ADT45,50,7,4
100774.jpg,blast,ADT45,70,3,4
105670.jpg,tungro,ADT45,65,9,4
103336.jpg,blast,KarnatakaPonni,50,3,4
104038.jpg,blast,KarnatakaPonni,75,3,4
104401.jpg,bacterial_leaf_blight,ADT45,72,0,4
102819.jpg,dead_heart,Onthanel,70,5,4
103574.jpg,dead_heart,KarnatakaPonni,75,5,4
106434.jpg,dead_heart,ADT45,67,5,4
103659.jpg,normal,ADT45,80,8,4
108820.jpg,brown_spot,ADT45,50,4,4
106614.jpg,normal,ADT45,60,8,4
107656.jpg,dead_heart,Ponni,80,5,4
101296.jpg,dead_heart,ADT45,67,5,4
100308.jpg,downy_mildew,ADT45,60,6,4
101053.jpg,dead_heart,ADT45,70,5,4
102943.jpg,bacterial_panicle_blight,ADT45,70,2,4
109689.jpg,hispa,AtchayaPonni,65,7,4
101141.jpg,bacterial_panicle_blight,ADT45,70,2,4
108155.jpg,tungro,ADT45,60,9,4
109097.jpg,dead_heart,IR20,70,5,4
108925.jpg,tungro,ADT45,70,9,4
108436.jpg,hispa,Ponni,60,7,4
102110.jpg,blast,ADT45,70,3,4
102705.jpg,blast,ADT45,50,3,4
103558.jpg,blast,ADT45,55,3,4
109484.jpg,blast,ADT45,70,3,4
109424.jpg,dead_heart,ADT45,73,5,4
106531.jpg,bacterial_panicle_blight,ADT45,67,2,4
109582.jpg,hispa,AtchayaPonni,65,7,4
110107.jpg,dead_heart,ADT45,80,5,4
101728.jpg,normal,ADT45,60,8,4
106064.jpg,normal,ADT45,60,8,4
102748.jpg,tungro,ADT45,65,9,4
106161.jpg,normal,Ponni,55,8,4
105862.jpg,blast,KarnatakaPonni,75,3,4
106032.jpg,normal,ADT45,50,8,4
108852.jpg,blast,ADT45,70,3,4
103360.jpg,blast,Ponni,47,3,4
102442.jpg,bacterial_leaf_streak,Zonal,70,1,4
106732.jpg,hispa,AtchayaPonni,65,7,4
106859.jpg,normal,ADT45,60,8,4
105944.jpg,blast,ADT45,70,3,4
105966.jpg,brown_spot,KarnatakaPonni,75,4,4
109738.jpg,hispa,ADT45,60,7,4
109177.jpg,bacterial_panicle_blight,ADT45,68,2,4
101313.jpg,blast,KarnatakaPonni,75,3,4
108019.jpg,bacterial_leaf_streak,Zonal,70,1,4
108927.jpg,hispa,AtchayaPonni,65,7,4
105316.jpg,blast,ADT45,55,3,4
109202.jpg,brown_spot,ADT45,70,4,4
105540.jpg,downy_mildew,ADT45,60,6,4
100609.jpg,normal,ADT45,60,8,4
102837.jpg,downy_mildew,AtchayaPonni,45,6,4
101381.jpg,normal,ADT45,60,8,4
107900.jpg,blast,ADT45,70,3,4
106220.jpg,normal,ADT45,60,8,4
107168.jpg,hispa,Ponni,60,7,4
107224.jpg,bacterial_leaf_streak,Zonal,70,1,4
110033.jpg,dead_heart,ADT45,75,5,4
102886.jpg,tungro,ADT45,60,9,4
103718.jpg,hispa,Zonal,70,7,4
103926.jpg,normal,ADT45,60,8,4
108784.jpg,dead_heart,ADT45,70,5,4
109518.jpg,blast,KarnatakaPonni,75,3,4
108850.jpg,normal,Ponni,60,8,4
109250.jpg,normal,ADT45,70,8,4
100651.jpg,normal,ADT45,70,8,4
100666.jpg,normal,ADT45,60,8,4
106573.jpg,dead_heart,ADT45,70,5,4
107284.jpg,bacterial_leaf_blight,ADT45,55,0,4
102656.jpg,hispa,ADT45,68,7,4
103990.jpg,blast,AndraPonni,45,3,4
102294.jpg,tungro,ADT45,60,9,4
105533.jpg,bacterial_panicle_blight,Ponni,80,2,4
105593.jpg,blast,AndraPonni,45,3,4
109585.jpg,brown_spot,ADT45,72,4,4
107759.jpg,dead_heart,ADT45,70,5,4
104129.jpg,brown_spot,ADT45,70,4,4
106031.jpg,normal,ADT45,60,8,4
102315.jpg,normal,Ponni,60,8,4
100612.jpg,hispa,AtchayaPonni,65,7,4
105996.jpg,dead_heart,ADT45,70,5,4
105395.jpg,blast,ADT45,70,3,4
106655.jpg,brown_spot,ADT45,70,4,4
101013.jpg,bacterial_leaf_blight,ADT45,72,0,4
109944.jpg,normal,ADT45,60,8,4
103970.jpg,blast,AndraPonni,45,3,4
109953.jpg,normal,ADT45,80,8,4
106672.jpg,tungro,ADT45,70,9,4
101535.jpg,brown_spot,KarnatakaPonni,75,4,4
105713.jpg,dead_heart,ADT45,70,5,4
108577.jpg,bacterial_leaf_streak,ADT45,60,1,4
108290.jpg,brown_spot,ADT45,65,4,4
110265.jpg,normal,ADT45,70,8,4
107726.jpg,normal,ADT45,65,8,4
107494.jpg,tungro,AtchayaPonni,50,9,4
100480.jpg,normal,ADT45,50,8,4
102215.jpg,bacterial_panicle_blight,ADT45,68,2,4
101865.jpg,tungro,ADT45,60,9,4
104665.jpg,hispa,ADT45,70,7,4
107813.jpg,normal,ADT45,50,8,4
106638.jpg,normal,ADT45,60,8,4
102679.jpg,hispa,AtchayaPonni,65,7,4
104186.jpg,dead_heart,ADT45,70,5,4
100486.jpg,brown_spot,ADT45,50,4,4
105948.jpg,bacterial_leaf_blight,ADT45,55,0,4
102831.jpg,normal,ADT45,60,8,4
110125.jpg,blast,KarnatakaPonni,75,3,4
103278.jpg,hispa,AtchayaPonni,65,7,4
104913.jpg,brown_spot,ADT45,65,4,4
107810.jpg,normal,ADT45,50,8,4
102092.jpg,downy_mildew,ADT45,60,6,4
103519.jpg,bacterial_leaf_streak,KarnatakaPonni,70,1,4
109853.jpg,tungro,ADT45,72,9,4
106548.jpg,blast,ADT45,60,3,4
108829.jpg,dead_heart,ADT45,70,5,4
100953.jpg,brown_spot,ADT45,55,4,4
103199.jpg,normal,Ponni,60,8,4
104661.jpg,blast,KarnatakaPonni,75,3,4
105139.jpg,dead_heart,KarnatakaPonni,75,5,4
103296.jpg,brown_spot,ADT45,68,4,4
108703.jpg,hispa,ADT45,70,7,4
100554.jpg,blast,ADT45,67,3,4
108485.jpg,normal,Onthanel,70,8,4
107147.jpg,blast,ADT45,67,3,4
101813.jpg,tungro,ADT45,60,9,4
103078.jpg,dead_heart,ADT45,70,5,4
107598.jpg,normal,ADT45,50,8,4
106933.jpg,normal,ADT45,70,8,4
107639.jpg,dead_heart,ADT45,70,5,4
109115.jpg,bacterial_leaf_blight,ADT45,72,0,4
106788.jpg,tungro,ADT45,72,9,4
102591.jpg,hispa,AtchayaPonni,65,7,4
109865.jpg,downy_mildew,Surya,45,6,4
109480.jpg,normal,ADT45,67,8,4
110065.jpg,dead_heart,ADT45,75,5,4
100129.jpg,tungro,ADT45,45,9,4
106722.jpg,normal,ADT45,60,8,4
103814.jpg,normal,ADT45,60,8,4
100336.jpg,tungro,ADT45,72,9,4
103047.jpg,dead_heart,ADT45,67,5,4
102878.jpg,tungro,ADT45,70,9,4
103530.jpg,hispa,ADT45,70,7,4
101480.jpg,dead_heart,RR,70,5,4
105437.jpg,tungro,ADT45,72,9,4
102473.jpg,hispa,AtchayaPonni,65,7,4
104725.jpg,blast,KarnatakaPonni,75,3,4
104342.jpg,downy_mildew,ADT45,70,6,4
104813.jpg,blast,ADT45,70,3,4
108510.jpg,tungro,ADT45,45,9,4
108407.jpg,tungro,ADT45,70,9,4
106016.jpg,bacterial_leaf_blight,ADT45,72,0,4
109473.jpg,normal,ADT45,60,8,4
108049.jpg,blast,ADT45,50,3,4
102612.jpg,tungro,ADT45,70,9,4
102875.jpg,normal,ADT45,60,8,4
101456.jpg,brown_spot,ADT45,72,4,4
105324.jpg,bacterial_leaf_blight,ADT45,72,0,4
105633.jpg,normal,Ponni,60,8,4
104627.jpg,brown_spot,ADT45,50,4,4
109237.jpg,hispa,AndraPonni,65,7,4
109550.jpg,dead_heart,ADT45,67,5,4
102906.jpg,blast,KarnatakaPonni,75,3,4
105779.jpg,hispa,ADT45,70,7,4
103436.jpg,hispa,AtchayaPonni,57,7,4
102319.jpg,dead_heart,ADT45,70,5,4
108565.jpg,brown_spot,ADT45,70,4,4
108779.jpg,normal,ADT45,60,8,4
102439.jpg,dead_heart,ADT45,70,5,4
108194.jpg,tungro,ADT45,60,9,4
100267.jpg,normal,RR,70,8,4
108032.jpg,hispa,ADT45,50,7,4
102091.jpg,blast,ADT45,70,3,4
103286.jpg,normal,Ponni,60,8,4
110382.jpg,bacterial_leaf_blight,ADT45,50,0,4
108003.jpg,blast,ADT45,45,3,4
104121.jpg,downy_mildew,KarnatakaPonni,50,6,4
109561.jpg,dead_heart,KarnatakaPonni,75,5,4
103207.jpg,blast,KarnatakaPonni,75,3,4
108147.jpg,blast,AtchayaPonni,50,3,4
107315.jpg,blast,ADT45,67,3,4
103909.jpg,normal,ADT45,50,8,4
108117.jpg,bacterial_leaf_blight,ADT45,55,0,4
101023.jpg,bacterial_leaf_streak,ADT45,55,1,4
104823.jpg,hispa,ADT45,50,7,4
106821.jpg,normal,ADT45,50,8,4
101822.jpg,hispa,AtchayaPonni,65,7,4
105202.jpg,blast,ADT45,70,3,4
106308.jpg,normal,ADT45,72,8,4
109176.jpg,normal,ADT45,50,8,4
100328.jpg,tungro,ADT45,60,9,4
103631.jpg,hispa,Ponni,60,7,4
109757.jpg,hispa,ADT45,50,7,4
106664.jpg,dead_heart,ADT45,80,5,4
100177.jpg,blast,Ponni,47,3,4
109883.jpg,hispa,ADT45,70,7,4
101443.jpg,dead_heart,ADT45,70,5,4
107477.jpg,blast,ADT45,50,3,4
109043.jpg,normal,ADT45,60,8,4
106842.jpg,tungro,ADT45,65,9,4
107967.jpg,tungro,ADT45,70,9,4
101986.jpg,tungro,ADT45,60,9,4
106661.jpg,brown_spot,KarnatakaPonni,75,4,4
108500.jpg,normal,ADT45,60,8,4
100700.jpg,dead_heart,ADT45,70,5,4
